row_num,fundo_u_origen,obs_raw_flat,rx_diio,rx_rut,rx_pesos_kg,rx_pesos_pv,rx_guia,rx_precio_dollar,rx_precio_texto,rx_precio_kg,rx_precio_unitario,rx_cantidad_animal,rx_fecha_dd_mm_yyyy,rx_fecha_texto,rx_patente_auto,rx_camion_prefix,rx_carro_prefix,rx_kw_compra,rx_kw_venta,rx_kw_traslado,rx_kw_tratamiento,rx_nombre_propio,rx_url,rx_porcentaje,obs_lines_joined
813,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
814,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
815,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
816,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
817,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
818,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
819,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
820,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
821,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
822,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
823,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
824,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
825,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
826,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
827,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
828,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
829,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
830,San Pedro,Fractura columna,,,,,,,,,,,,,,,,,,,,,,,Fractura columna
831,Arriendo Santa Isabel,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
832,San Pedro,neumonia cronica,,,,,,,,,,,,,,,,,,,,,,,neumonia cronica
833,San Pedro,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
834,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
835,San Pedro,neumonia cronica,,,,,,,,,,,,,,,,,,,,,,,neumonia cronica
836,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
837,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
838,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
839,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
840,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
841,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
842,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
843,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
844,San Pedro,sin registros,,,,,,,,,,,,,,,,,,,,,,,sin registros
845,San Pedro,sin registros,,,,,,,,,,,,,,,,,,,,,,,sin registros
846,San Pedro,sin registros,,,,,,,,,,,,,,,,,,,,,,,sin registros
847,San Pedro,sin registros,,,,,,,,,,,,,,,,,,,,,,,sin registros
848,San Pedro,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
849,San Pedro,Neumonia fulminante,,,,,,,,,,,,,,,,,,,,,,,Neumonia fulminante
850,San Pedro,sin madre,,,,,,,,,,,,,,,,,,,,,,,sin madre
851,San Pedro,neumonia cronica,,,,,,,,,,,,,,,,,,,,,,,neumonia cronica
852,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
853,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
854,San Pedro,neumonia cronica,,,,,,,,,,,,,,,,,,,,,,,neumonia cronica
855,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
856,San Pedro,sin madre,,,,,,,,,,,,,,,,,,,,,,,sin madre
857,San Pedro,Neumonia fulminante,,,,,,,,,,,,,,,,,,,,,,,Neumonia fulminante
858,San Pedro,Nylon,,,,,,,,,,,,,,,,,,,,,,,Nylon
859,San Pedro,Neumonia fulminante,,,,,,,,,,,,,,,,,,,,,,,Neumonia fulminante
860,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
861,San Pedro,panzaso,,,,,,,,,,,,,,,,,,,,,,,panzaso
862,San Pedro,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
863,San Pedro,Baja condición corporal,,,,,,,,,,,,,,,,,,,,,,,Baja condición corporal
864,feedlot,sin registros,,,,,,,,,,,,,,,,,,,,,,,sin registros
865,Arriendo las quebradas,Cólico (pansaso),,,,,,,,,,,,,,,,,,,,,,,Cólico (pansaso)
866,Arriendo las quebradas,cae pozo,,,,,,,,,,,,,,,,,,,,,,,cae pozo
867,Arriendo las quebradas,cuerpo extraño,,,,,,,,,,,,,,,,,,,,,,,cuerpo extraño
868,Arriendo las quebradas,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
869,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
870,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
871,San Pedro,entumido,,,,,,,,,,,,,,,,,,,,,,,entumido
872,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
873,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
874,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
875,San Pedro,neumonia cronica,,,,,,,,,,,,,,,,,,,,,,,neumonia cronica
876,San Pedro,coccidiosis,,,,,,,,,,,,,,,,,,,,,,,coccidiosis
877,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
878,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
879,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
880,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
881,San Pedro,muerte,,,,,,,,,,,,,,,,,,,,,,,muerte
882,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
883,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
884,San Pedro,panzaso,,,,,,,,,,,,,,,,,,,,,,,panzaso
885,San Pedro,Metritis tóxica,,,,,,,,,,,,,,,,,,,,,,,Metritis tóxica
886,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
887,San Pedro,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
888,San Pedro,venta,,,,,,,,,,,,,,,,,venta,,,,,,venta
889,San Pedro,venta,,,,,,,,,,,,,,,,,venta,,,,,,venta
890,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
891,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
892,San Pedro,neumonia cronica,,,,,,,,,,,,,,,,,,,,,,,neumonia cronica
893,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
894,San Pedro,temporal,,,,,,,,,,,,,,,,,,,,,,,temporal
895,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
896,San Pedro,hipotermia,,,,,,,,,,,,,,,,,,,,,,,hipotermia
897,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
898,feedlot,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
899,feedlot,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
900,San Pedro,flaco,,,,,,,,,,,,,,,,,,,,,,,flaco
901,San Pedro,flaco,,,,,,,,,,,,,,,,,,,,,,,flaco
902,Arriendo las quebradas,Baja condición corporal,,,,,,,,,,,,,,,,,,,,,,,Baja condición corporal
903,feedlot,sin registros,,,,,,,,,,,,,,,,,,,,,,,sin registros
904,feedlot,Cólico (pansaso),,,,,,,,,,,,,,,,,,,,,,,Cólico (pansaso)
905,San Pedro,ternero grande (descaderada),,,,,,,,,,,,,,,,,,,,,,,ternero grande (descaderada)
906,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
907,San Pedro,Baja condición corporal,,,,,,,,,,,,,,,,,,,,,,,Baja condición corporal
908,San Pedro,Baja condición corporal,,,,,,,,,,,,,,,,,,,,,,,Baja condición corporal
909,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
910,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
911,San Pedro,Septicemia,,,,,,,,,,,,,,,,,,,,,,,Septicemia
912,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
913,San Pedro,parto distocico (septicemia),,,,,,,,,,,,,,,,,,,,,,,parto distocico (septicemia)
914,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
915,San Pedro,Baja condición corporal,,,,,,,,,,,,,,,,,,,,,,,Baja condición corporal
916,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
917,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
918,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
919,San Pedro,sin madre,,,,,,,,,,,,,,,,,,,,,,,sin madre
920,San Pedro,muerte,,,,,,,,,,,,,,,,,,,,,,,muerte
921,San Pedro,perros,,,,,,,,,,,,,,,,,,,,,,,perros
922,San Pedro,hipotermia,,,,,,,,,,,,,,,,,,,,,,,hipotermia
923,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
924,San Pedro,hipotermia,,,,,,,,,,,,,,,,,,,,,,,hipotermia
925,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
926,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
927,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
928,San Pedro,muerte,,,,,,,,,,,,,,,,,,,,,,,muerte
929,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
930,San Pedro,Neumonia fulminante,,,,,,,,,,,,,,,,,,,,,,,Neumonia fulminante
931,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
932,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
933,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
934,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
935,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
936,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
937,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
938,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
939,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
940,San Pedro,panzaso,,,,,,,,,,,,,,,,,,,,,,,panzaso
941,San Pedro,Paratuberculosa,,,,,,,,,,,,,,,,,,,,,,,Paratuberculosa
942,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
943,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
944,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
945,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
946,San Pedro,Cae canal Misle,,,,,,,,,,,,,,,,,,,,,,,Cae canal Misle
947,feedlot,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
948,feedlot,Apretada por estampida,,,,,,,,,,,,,,,,,,,,,,,Apretada por estampida
949,San Pedro,Peritonitis,,,,,,,,,,,,,,,,,,,,,,,Peritonitis
950,feedlot,Peritonitis,,,,,,,,,,,,,,,,,,,,,,,Peritonitis
951,San Pedro,panzaso,,,,,,,,,,,,,,,,,,,,,,,panzaso
952,San Pedro,perros,,,,,,,,,,,,,,,,,,,,,,,perros
953,San Pedro,perros,,,,,,,,,,,,,,,,,,,,,,,perros
954,San Pedro,perros,,,,,,,,,,,,,,,,,,,,,,,perros
955,San Pedro,perros,,,,,,,,,,,,,,,,,,,,,,,perros
956,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
957,San Pedro,Cae quebrada,,,,,,,,,,,,,,,,,,,,,,,Cae quebrada
958,San Pedro,Neumonia fulminante,,,,,,,,,,,,,,,,,,,,,,,Neumonia fulminante
959,San Pedro,panzaso,,,,,,,,,,,,,,,,,,,,,,,panzaso
960,San Pedro,muerte subita,,,,,,,,,,,,,,,,,,,,,,,muerte subita
961,feedlot,Septicemia,,,,,,,,,,,,,,,,,,,,,,,Septicemia
962,Arriendo Santa Isabel,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
963,feedlot,Impactación Ruminal,,,,,,,,,,,,,,,,,,,,Impactación Ruminal,,,Impactación Ruminal
964,feedlot,Impactación Ruminal,,,,,,,,,,,,,,,,,,,,Impactación Ruminal,,,Impactación Ruminal
965,feedlot,Úlcera de abomaso,,,,,,,,,,,,,,,,,,,,,,,Úlcera de abomaso
966,feedlot,accidente comedero,,,,,,,,,,,,,,,,,,,,,,,accidente comedero
967,feedlot,Pansaso,,,,,,,,,,,,,,,,,,,,,,,Pansaso
968,San Pedro,Impactación Ruminal,,,,,,,,,,,,,,,,,,,,Impactación Ruminal,,,Impactación Ruminal
969,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
970,San Pedro,neumonia cronica,,,,,,,,,,,,,,,,,,,,,,,neumonia cronica
971,feedlot,Pansaso,,,,,,,,,,,,,,,,,,,,,,,Pansaso
972,feedlot,Nylon,,,,,,,,,,,,,,,,,,,,,,,Nylon
973,San Pedro,prolapso uterino,,,,,,,,,,,,,,,,,,,,,,,prolapso uterino
974,San Pedro,Cae quebrada,,,,,,,,,,,,,,,,,,,,,,,Cae quebrada
975,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
976,San Pedro,accidente carro aljibe,,,,,,,,,,,,,,,carro aljibe,,,,,,,,accidente carro aljibe
977,San Pedro,accidente carro aljibe,,,,,,,,,,,,,,,carro aljibe,,,,,,,,accidente carro aljibe
978,feedlot,Acidosis ruminal,,,,,,,,,,,,,,,,,,,,,,,Acidosis ruminal
979,San Pedro,vieja no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,vieja no responde a tratamiento
980,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
981,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
982,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
983,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
984,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
985,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
986,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
987,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
988,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
989,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
990,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
991,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
992,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
993,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
994,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
995,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
996,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
997,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
998,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
999,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1000,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1001,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1002,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1003,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1004,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1005,San Pedro,Montas por machos,,,,,,,,,,,,,,,,,,,,,,,Montas por machos
1006,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1007,Medieria Chacaipulli,neumonia cronica,,,,,,,,,,,,,,,,,,,,,,,neumonia cronica
1008,San Pedro,naylon y pelotas de pelo,,,,,,,,,,,,,,,,,,,,,,,naylon y pelotas de pelo
1009,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
1010,San Pedro,posible falla hepatica,,,,,,,,,,,,,,,,,,,,,,,posible falla hepatica
1011,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1012,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1013,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1014,San Pedro,flaco,,,,,,,,,,,,,,,,,,,,,,,flaco
1015,San Pedro,neumonia cronica,,,,,,,,,,,,,,,,,,,,,,,neumonia cronica
1016,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1017,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1018,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1019,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1020,San Pedro,sin diagnostico (post parto),,,,,,,,,,,,,,,,,,,,,,,sin diagnostico (post parto)
1021,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1022,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
1023,San Pedro,muerte,,,,,,,,,,,,,,,,,,,,,,,muerte
1024,San Pedro,Neumonia fulminante,,,,,,,,,,,,,,,,,,,,,,,Neumonia fulminante
1025,San Pedro,Cae quebrada,,,,,,,,,,,,,,,,,,,,,,,Cae quebrada
1026,San Pedro,Acidosis ruminal,,,,,,,,,,,,,,,,,,,,,,,Acidosis ruminal
1027,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1028,San Pedro,posible falla hepatica,,,,,,,,,,,,,,,,,,,,,,,posible falla hepatica
1029,San Pedro,muerte,,,,,,,,,,,,,,,,,,,,,,,muerte
1030,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1031,San Pedro,muerte,,,,,,,,,,,,,,,,,,,,,,,muerte
1032,San Pedro,neumonia cronica,,,,,,,,,,,,,,,,,,,,,,,neumonia cronica
1033,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
1034,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1035,San Pedro,Neumonia fulminante,,,,,,,,,,,,,,,,,,,,,,,Neumonia fulminante
1036,San Pedro,Neumonia fulminante,,,,,,,,,,,,,,,,,,,,,,,Neumonia fulminante
1037,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1038,San Pedro,jotes (diarrea),,,,,,,,,,,,,,,,,,,,,,,jotes (diarrea)
1039,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
1040,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
1041,feedlot,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
1042,feedlot,ternero grande (descaderada),,,,,,,,,,,,,,,,,,,,,,,ternero grande (descaderada)
1043,feedlot,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
1044,Arriendo Santa Isabel,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1045,Arriendo Santa Isabel,Peritonitis,,,,,,,,,,,,,,,,,,,,,,,Peritonitis
1046,feedlot,Ternero Grande,,,,,,,,,,,,,,,,,,,,Ternero Grande,,,Ternero Grande
1047,feedlot,Ternero Grande,,,,,,,,,,,,,,,,,,,,Ternero Grande,,,Ternero Grande
1048,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1049,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1050,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1051,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
1052,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1053,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
1054,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1055,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
1056,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1057,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
1058,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1059,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1060,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1061,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1062,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1063,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1064,San Pedro,Cólico (pansaso),,,,,,,,,,,,,,,,,,,,,,,Cólico (pansaso)
1065,San Pedro,hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,hipomagnesemia
1066,San Pedro,Baja condición corporal,,,,,,,,,,,,,,,,,,,,,,,Baja condición corporal
1067,San Pedro,hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,hipomagnesemia
1068,San Pedro,Cólico (pansaso),,,,,,,,,,,,,,,,,,,,,,,Cólico (pansaso)
1069,San Pedro,hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,hipomagnesemia
1070,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1071,San Pedro,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
1072,San Pedro,hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,hipomagnesemia
1073,feedlot,Enteritis,,,,,,,,,,,,,,,,,,,,,,,Enteritis
1074,feedlot,flaco,,,,,,,,,,,,,,,,,,,,,,,flaco
1075,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1076,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1077,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
1078,San Pedro,muerte,,,,,,,,,,,,,,,,,,,,,,,muerte
1079,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1080,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1081,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1082,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1083,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1084,San Pedro,hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,hipomagnesemia
1085,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1086,feedlot,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
1087,San Pedro,parálisis criminal ( hipomagnesemia),,,,,,,,,,,,,,,,,,,,,,,parálisis criminal ( hipomagnesemia)
1088,San Pedro,Neumonia fulminante,,,,,,,,,,,,,,,,,,,,,,,Neumonia fulminante
1089,San Pedro,hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,hipomagnesemia
1090,San Pedro,Neumonia fulminante,,,,,,,,,,,,,,,,,,,,,,,Neumonia fulminante
1091,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1092,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1093,San Pedro,lengua de palo,,,,,,,,,,,,,,,,,,,,,,,lengua de palo
1094,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1095,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1096,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1097,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1098,San Pedro,vieja no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,vieja no responde a tratamiento
1099,Arriendo las quebradas,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
1100,feedlot,cae patio (descaderado),,,,,,,,,,,,,,,,,,,,,,,cae patio (descaderado)
1101,feedlot,muerte,,,,,,,,,,,,,,,,,,,,,,,muerte
1102,San Pedro,Cólico (pansaso),,,,,,,,,,,,,,,,,,,,,,,Cólico (pansaso)
1103,San Pedro,cae pozo,,,,,,,,,,,,,,,,,,,,,,,cae pozo
1104,Arriendo las quebradas,Baja condición corporal,,,,,,,,,,,,,,,,,,,,,,,Baja condición corporal
1105,San Pedro,Hip lock,,,,,,,,,,,,,,,,,,,,,,,Hip lock
1106,feedlot,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
1107,Arriendo las quebradas,cae pozo,,,,,,,,,,,,,,,,,,,,,,,cae pozo
1108,San Pedro,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
1109,San Pedro,sin diagnostico,,,,,,,,,,,,,,,,,,,,,,,sin diagnostico
1110,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1111,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1112,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1113,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1114,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1115,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1116,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1117,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1118,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1119,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1120,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1121,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1122,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1123,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
