ID,Fundo,N° Guía,Animales,Tipo ganado,Peso (kg),Animales pesados,Observaciones,Estado,Fecha venta,Creado por,Fecha creado
3631,feedlot,1436999,45,Vaquilla: 45,21474,45,45 vaquillas tattersall oller a Mafrisur ( con guía Tattersall),Completo,"""2022-08-27T00:00:00.000Z""",guentrepan,"""2022-08-26T00:00:00.000Z"""
3630,feedlot,1436981,45,Vaquilla: 45,22369,45,45 vaquillas tattersall oller a concepción con guía Tattersall ,Completo,"""2022-08-28T00:00:00.000Z""",guentrepan,"""2022-08-26T00:00:00.000Z"""
3622,feedlot,1998,43,Vaquilla: 43,20888,43,43 vaqs ABSO a frigorífico Osorno (con guía de ellos),Completo,"""2022-08-23T00:00:00.000Z""",guentrepan,"""2022-08-23T00:00:00.000Z"""
3617,feedlot,1436239,45,Vaquilla: 45,22180,45,45 vaquillas tattersall oller a frigorífico concepción (con guía Tattersall),Completo,"""2022-08-22T00:00:00.000Z""",guentrepan,"""2022-08-22T00:00:00.000Z"""
3612,feedlot,2233,45,Vaquilla: 45,21639,45,45 vaquillas propias a Frival,Completo,"""2022-08-21T00:00:00.000Z""",guentrepan,"""2022-08-19T00:00:00.000Z"""
3611,feedlot,2232,45,Vaquilla: 45,19585,45,45 vaquillas propias a Frival,Completo,"""2022-08-21T00:00:00.000Z""",guentrepan,"""2022-08-19T00:00:00.000Z"""
3606,feedlot,50,43,Novillo: 43,22140,43,43 novillos Frival a Frival. con guía de ellos..,Completo,"""2022-08-17T00:00:00.000Z""",guentrepan,"""2022-08-17T00:00:00.000Z"""
3605,feedlot,49,43,Novillo: 43,22142,43,43 novillos Frival a Frival con Guía de ellos.,Completo,"""2022-08-17T00:00:00.000Z""",guentrepan,"""2022-08-17T00:00:00.000Z"""
3604,feedlot,2228,45,"Vaca: 1
Vaquilla: 44",18621,45,45 vaquillas propias desposte a Frival,Completo,"""2022-08-17T00:00:00.000Z""",guentrepan,"""2022-08-17T00:00:00.000Z"""
3602,feedlot,2227,45,"Novillo: 2
Vaca: 23
Vaquilla: 20",23728,45,45 vaquillas propias gordas a frigorífico Temuco,Completo,"""2022-08-17T00:00:00.000Z""",guentrepan,"""2022-08-17T00:00:00.000Z"""
3597,feedlot,2226,47,Vaquilla: 47,18488,47,47 vaquillas propias desposte Frival,Completo,"""2022-08-16T00:00:00.000Z""",guentrepan,"""2022-08-16T00:00:00.000Z"""
3596,feedlot,2225,43,"Novillo: 32
Vaquilla: 11",19775,43,43 novillos abso desposte a frigo Osorno con guía nuestra ,Completo,"""2022-08-16T00:00:00.000Z""",guentrepan,"""2022-08-16T00:00:00.000Z"""
3593,feedlot,1435765,40,Vaquilla: 40,20000,40,40 vaquillas tattersall ( oller ) a concepción con guía Tattersall (guías número 1435765 y 1435766),Completo,"""2022-08-16T00:00:00.000Z""",guentrepan,"""2022-08-16T00:00:00.000Z"""
3592,feedlot,1435767,45,Vaquilla: 45,22260,45,45 vaquillas tattersall ( oller ) a Mafrisur con guía Tattersall ,Completo,"""2022-08-16T00:00:00.000Z""",guentrepan,"""2022-08-16T00:00:00.000Z"""
3559,feedlot,2223,45,"Vaca: 1
Vaquilla: 44",21511,45,45 vaquillas propias gordas a feria Araucanías,Completo,"""2022-08-15T00:00:00.000Z""",guentrepan,"""2022-08-12T00:00:00.000Z"""
3544,feedlot,,43,Novillo: 43,23265,43,43 novillos Frival a Frival con guía de ellos,Completo,"""2022-08-11T00:00:00.000Z""",guentrepan,"""2022-08-10T00:00:00.000Z"""
3533,feedlot,16249,45,Novillo: 45,23244,45,45 novillos abso a frigorífico Temuco con guía Fegosa,Completo,"""2022-08-10T00:00:00.000Z""",guentrepan,"""2022-08-08T00:00:00.000Z"""
3532,feedlot,2221,48,"Novillo: 32
Vaca: 4
Vaquilla: 12",23797,48,48 animales propios a Feria Araucanias Temuco.,Completo,"""2022-08-08T00:00:00.000Z""",guentrepan,"""2022-08-08T00:00:00.000Z"""
3531,feedlot,2222,45,Novillo: 45,23045,45,45 novillos Abso a frigorífico Temuco con guía nuestra ,Completo,"""2022-08-08T00:00:00.000Z""",guentrepan,"""2022-08-08T00:00:00.000Z"""
3528,feedlot,46,43,Novillo: 43,23147,43,43 novillos Frival a Frival (con guía de ellos),Completo,"""2022-08-08T00:00:00.000Z""",guentrepan,"""2022-08-08T00:00:00.000Z"""
3524,feedlot,16236,43,Vaquilla: 43,20993,43,43 vaquillas abso a angol con guía fegosa,Completo,"""2022-08-08T00:00:00.000Z""",guentrepan,"""2022-08-07T00:00:00.000Z"""
3523,feedlot,2219,45,Vaquilla: 45,21503,45,45 vaquillas propias a frigorífico Temuco,Completo,"""2022-08-07T00:00:00.000Z""",guentrepan,"""2022-08-07T00:00:00.000Z"""
3522,feedlot,2220,45,Vaquilla: 45,21173,45,45 vaquillas propias a frigorífico Temuco,Completo,"""2022-08-07T00:00:00.000Z""",guentrepan,"""2022-08-07T00:00:00.000Z"""
3511,feedlot,,43,Novillo: 43,23076,43,43 novillos gordos Frival a Frival con Guía de ellos.,Completo,"""2022-08-04T00:00:00.000Z""",guentrepan,"""2022-08-04T00:00:00.000Z"""
3451,feedlot,,8,"Novillo: 6
Vaquilla: 2",3139,8,8 animales cojos Frival a Frival con guía frival,Completo,"""2022-07-27T00:00:00.000Z""",guentrepan,"""2022-07-27T00:00:00.000Z"""
3449,feedlot,2217,45,Vaquilla: 45,21238,45,45 vaquillas gordas propias a frigorífico Osorno,Completo,"""2022-07-27T00:00:00.000Z""",guentrepan,"""2022-07-27T00:00:00.000Z"""
3439,feedlot,1433433,21,Novillo: 21,10654,21,21 novillos propios a Mafrisur con guia Tattersall ,Completo,"""2022-07-25T00:00:00.000Z""",guentrepan,"""2022-07-25T00:00:00.000Z"""
3438,feedlot,2215,45,"Vaca: 1
Vaquilla: 44",21566,45,45 vaquillas propias a frigorífico Temuco,Completo,"""2022-07-25T00:00:00.000Z""",guentrepan,"""2022-07-25T00:00:00.000Z"""
3437,feedlot,2214,45,Vaquilla: 45,21263,45,45 vaquillas gordas propias a frigorífico Temuco,Completo,"""2022-07-25T00:00:00.000Z""",guentrepan,"""2022-07-25T00:00:00.000Z"""
3435,feedlot,16191,45,Vaquilla: 45,21517,45,45 vaquillas abso a frigorífico Temucocon Guía Fegosa ,Completo,"""2022-07-25T00:00:00.000Z""",guentrepan,"""2022-07-25T00:00:00.000Z"""
3433,feedlot,1916,42,Novillo: 42,22009,42,42 novillos abso a frigorífico Osorno co no guía de ellos ,Completo,"""2022-07-25T00:00:00.000Z""",guentrepan,"""2022-07-25T00:00:00.000Z"""
3406,feedlot,2212,12,Vaca: 12,6529,12,12 vacas a Frival,Completo,"""2022-07-21T00:00:00.000Z""",guentrepan,"""2022-07-21T00:00:00.000Z"""
3400,feedlot,2210,45,Vaquilla: 45,20741,45,45 vaquillas gordas propias a frigorífico Temuco,Completo,"""2022-07-20T00:00:00.000Z""",guentrepan,"""2022-07-20T00:00:00.000Z"""
3396,feedlot,2209,45,"Novillo: 1
Vaquilla: 44",21283,45,45 vaqs gordas propias a Frigorífico Temuco ,Completo,"""2022-07-20T00:00:00.000Z""",guentrepan,"""2022-07-19T00:00:00.000Z"""
3395,feedlot,2208,46,"Vaca: 2
Vaquilla: 44",21323,46,45 vaquillas gordas propias a feria freiré tattersall,Completo,"""2022-07-20T00:00:00.000Z""",guentrepan,"""2022-07-19T00:00:00.000Z"""
3393,feedlot,2206,25,"Novillo: 18
Vaquilla: 7",10726,25,25 desposte propio ganancias bajas a Frival ,Completo,"""2022-07-19T00:00:00.000Z""",guentrepan,"""2022-07-19T00:00:00.000Z"""
3392,feedlot,2206,25,"Novillo: 12
Vaquilla: 13",10076,25,25 animales desposte ABSO a Frival ,Completo,"""2022-07-19T00:00:00.000Z""",guentrepan,"""2022-07-19T00:00:00.000Z"""
3385,feedlot,2205,50,"Vaca: 4
Vaquilla: 46",22611,50,50 vaquillas gordas propias ganancias bajas a Ferias Araucanias Temuco ,Completo,"""2022-07-18T00:00:00.000Z""",guentrepan,"""2022-07-18T00:00:00.000Z"""
3383,feedlot,16176,40,Novillo: 40,19836,40,40 novillos ABSO medieria a Frigorífico Temuco con guía fegosa ,Completo,"""2022-07-17T00:00:00.000Z""",guentrepan,"""2022-07-15T00:00:00.000Z"""
3382,feedlot,16175,40,Novillo: 40,19620,40,40 novillos ABSO medieria a Frigorífico Temuco con guía Fegosa ,Completo,"""2022-07-17T00:00:00.000Z""",guentrepan,"""2022-07-15T00:00:00.000Z"""
3368,feedlot,40,43,Novillo: 43,22147,43,43 novillos Frival Medieria a Frival con guía de ellos agroñuble,Completo,"""2022-07-14T00:00:00.000Z""",guentrepan,"""2022-07-14T00:00:00.000Z"""
3366,feedlot,41,43,Novillo: 43,22359,43,43 novillos Frival Medieria a Frival con guía agroñuble,Completo,"""2022-07-14T00:00:00.000Z""",guentrepan,"""2022-07-14T00:00:00.000Z"""
3354,feedlot,2204,45,"Novillo: 33
Vaca: 2
Vaquilla: 10",21668,45,45 animales nuestros a Feria tattersall Freiré ,Completo,"""2022-07-13T00:00:00.000Z""",guentrepan,"""2022-07-12T00:00:00.000Z"""
3347,feedlot,2203,50,"Vaca: 5
Vaquilla: 45",20913,50,50 vaqs propias ganancias bajas a Frival ( desposte),Completo,"""2022-07-12T00:00:00.000Z""",guentrepan,"""2022-07-11T00:00:00.000Z"""
3346,feedlot,2202,50,"Vaca: 3
Vaquilla: 47",22783,50,50 vaquillas gordas ganancias bajas a feria Araucanía Temuco,Completo,"""2022-07-11T00:00:00.000Z""",guentrepan,"""2022-07-11T00:00:00.000Z"""
3329,feedlot,2148,50,"Novillo: 13
Vaca: 3
Vaquilla: 34",20867,50,50 animales a feria Freire nuestros ganancias bajas ,Completo,"""2022-07-06T00:00:00.000Z""",guentrepan,"""2022-07-06T00:00:00.000Z"""
3328,feedlot,2147,45,"Vaca: 1
Vaquilla: 44",18553,45,45 vaquillas propias a frigorífico Temuco (desposte),Completo,"""2022-07-05T00:00:00.000Z""",guentrepan,"""2022-07-05T00:00:00.000Z"""
3327,feedlot,,20,Vaquilla: 20,9007,20,20 vaquillas tattersall a feria freire con guía de ellos ,Completo,"""2022-07-05T00:00:00.000Z""",guentrepan,"""2022-07-05T00:00:00.000Z"""
3324,feedlot,2146,45,Novillo: 45,23286,45,45 novillos gordos ABSO a frigorífico Temuco ( guia nuestra),Completo,"""2022-07-04T00:00:00.000Z""",guentrepan,"""2022-07-04T00:00:00.000Z"""
3323,feedlot,2145,45,Vaquilla: 45,20926,45,45 vaquillas gordas propias a frigorífico Temuco,Completo,"""2022-07-04T00:00:00.000Z""",guentrepan,"""2022-07-04T00:00:00.000Z"""
3322,feedlot,2144,45,"Novillo: 13
Ternera: 12
Ternero: 20",23018,45,45 novillos propios  T14 desposte Frival,Completo,"""2022-07-04T00:00:00.000Z""",guentrepan,"""2022-07-04T00:00:00.000Z"""
3306,feedlot,2143,40,"Novillo: 31
Ternera: 4
Ternero: 4
Vaquilla: 1",21029,40,venta 40 novillos Propios a Tattersall (Frigorífico temuco) ,Completo,"""2022-06-30T00:00:00.000Z""",guentrepan,"""2022-06-30T00:00:00.000Z"""
3302,feedlot,1849,5,Vaquilla: 5,2058,5,5 vaquillas Preñadas ABSO devueltas (con guía ABSO),Completo,"""2022-06-30T00:00:00.000Z""",guentrepan,"""2022-06-30T00:00:00.000Z"""
3299,feedlot,10,4,Vaquilla: 4,1661,4,4 vaquillas Frival preñadas Frival con guia de medieria ,Completo,"""2022-06-29T00:00:00.000Z""",guentrepan,"""2022-06-29T00:00:00.000Z"""
3297,feedlot,2142,45,"Vaca: 1
Vaquilla: 44",17073,45,44 vaqs + 1 vaca (propios) a Feria tattersall Freiré ,Completo,"""2022-06-28T00:00:00.000Z""",guentrepan,"""2022-06-28T00:00:00.000Z"""
3296,feedlot,16113,46,Vaquilla: 46,22137,46,46 vaquillas ABSO a frigorífico Temuco con guía Fegosa,Completo,"""2022-06-28T00:00:00.000Z""",guentrepan,"""2022-06-28T00:00:00.000Z"""
3295,feedlot,36,23,Vaquilla: 23,11060,23,23 vaqs gordas tattersall a feria tattersall Freiré con guía de agrícola Huite,Completo,"""2022-06-28T00:00:00.000Z""",guentrepan,"""2022-06-28T00:00:00.000Z"""
3279,feedlot,2141,45,"Vaca: 10
Vaquilla: 35",22211,45, 45 vaqs mix Luksic mas propias a frigorífico Osorno,Completo,"""2022-06-18T00:00:00.000Z""",guentrepan,"""2022-06-18T00:00:00.000Z"""
3273,feedlot,2139,46,Vaquilla: 46,21890,46,46 vaquillas propias a Frigorífico Temuco,Completo,"""2022-06-15T00:00:00.000Z""",guentrepan,"""2022-06-15T00:00:00.000Z"""
3270,feedlot,34,20,Vaquilla: 20,9627,20,20 vaqs tattersall a feria Freiré con guía tattersall ,Completo,"""2022-06-14T00:00:00.000Z""",guentrepan,"""2022-06-14T00:00:00.000Z"""
3268,feedlot,14296994,24,Novillo: 24,12084,24,24 novillos tattersall a Mafrisur ( con guía tattersall ),Completo,"""2022-06-14T00:00:00.000Z""",guentrepan,"""2022-06-14T00:00:00.000Z"""
3267,feedlot,2138,45,Vaquilla: 45,22099,45,45 vaquillas ABSO a frigorífico Temuco,Completo,"""2022-06-13T00:00:00.000Z""",guentrepan,"""2022-06-14T00:00:00.000Z"""
3266,feedlot,2137,42,Vaca: 42,23605,42,42 vacas propias Frival,Completo,"""2022-06-13T00:00:00.000Z""",guentrepan,"""2022-06-13T00:00:00.000Z"""
3265,feedlot,2136,47,"Ternera: 11
Ternero: 18
Vaca: 3
Vaquilla: 15",21885,47,venta 47 vaquillas T 14 y 1 novillo T14 a Frival ,Completo,"""2022-06-13T00:00:00.000Z""",guentrepan,"""2022-06-13T00:00:00.000Z"""
3264,feedlot,1429390,20,Vaquilla: 20,9411,20,20 vaquillas tattersall a Mafrisur con guía tattersall (guías numero 1429390 y 1429392,Completo,"""2022-06-11T00:00:00.000Z""",guentrepan,"""2022-06-11T00:00:00.000Z"""
3262,feedlot,2135,1,Vaquilla: 1,490,1,devolucion 1 vaquilla preñada tattersall (del solar),Completo,"""2022-06-10T00:00:00.000Z""",guentrepan,"""2022-06-10T00:00:00.000Z"""
3258,feedlot,2134,42,Vaca: 42,22575,42,42 vacas a Frival,Completo,"""2022-06-08T00:00:00.000Z""",guentrepan,"""2022-06-08T00:00:00.000Z"""
3255,feedlot,2133,45,"Novillo: 18
Ternera: 12
Ternero: 10
Vaquilla: 5",19746,45,"12 animales Abso Frival 
33 animales propios Frival (desposte)",Completo,"""2022-06-07T00:00:00.000Z""",guentrepan,"""2022-06-07T00:00:00.000Z"""
3254,feedlot,,20,Vaquilla: 20,9820,20,20 vaquillas tattersall a feria freiré con guía tattersall,Completo,"""2022-06-07T00:00:00.000Z""",guentrepan,"""2022-06-07T00:00:00.000Z"""
3249,feedlot,2129,43,"Novillo: 35
Vaca: 2
Vaquilla: 6",20222,43,43 animales Luksic a frigo Osorno,Completo,"""2022-06-06T00:00:00.000Z""",guentrepan,"""2022-06-06T00:00:00.000Z"""
3248,feedlot,2131,45,"Novillo: 37
Ternera: 2
Ternero: 5
Vaquilla: 1",22598,45,45 novillos gordos nuestros a Frival,Completo,"""2022-06-06T00:00:00.000Z""",guentrepan,"""2022-06-06T00:00:00.000Z"""
3247,feedlot,2130,45,Novillo: 45,22975,45,45 novillos ABSO gordos Frival con guía Nuestra,Completo,"""2022-06-06T00:00:00.000Z""",guentrepan,"""2022-06-06T00:00:00.000Z"""
3236,feedlot,,15,Vaquilla: 15,7236,15,15 vaquillas gordas tattersall a Mafrisur con guía Tattersall.,Completo,"""2022-06-03T00:00:00.000Z""",guentrepan,"""2022-06-03T00:00:00.000Z"""
3235,feedlot,,52,Novillo: 52,22687,52,52 novillos Tattersall a Mafrisur con guía Tattersall,Completo,"""2022-06-03T00:00:00.000Z""",guentrepan,"""2022-06-03T00:00:00.000Z"""
3231,feedlot,2128,1,Vaquilla: 1,490,1,1 vaquilla preñada devolucion Tattersall (del solar),Completo,"""2022-06-02T00:00:00.000Z""",guentrepan,"""2022-06-03T00:00:00.000Z"""
3228,feedlot,1428616,45,Novillo: 45,21400,45,45 novillos gordos tattersall a frigorífico Temuco ( con guía de ellos concepción ),Completo,"""2022-06-02T00:00:00.000Z""",guentrepan,"""2022-06-02T00:00:00.000Z"""
3227,feedlot,2126,45,"Novillo: 40
Ternera: 1
Ternero: 3
Vaquilla: 1",23204,45,45 novillos gordos propios a Frival Valdivia,Completo,"""2022-06-02T00:00:00.000Z""",guentrepan,"""2022-06-02T00:00:00.000Z"""
3223,feedlot,2126,43,"Novillo: 33
Ternera: 1
Ternero: 9",22298,43,43 novillos gordos propios frigo Osorno,Completo,"""2022-06-01T00:00:00.000Z""",guentrepan,"""2022-06-01T00:00:00.000Z"""
3221,feedlot,1774,45,Novillo: 45,20190,45,45 novillos gordos Luksic Calle Calle con guía de ellos,Completo,"""2022-06-01T00:00:00.000Z""",guentrepan,"""2022-06-01T00:00:00.000Z"""
3214,feedlot,71613,5,Vaquilla: 5,2048,5,5 vaqs Temuco a Frigorífico Temuco con guía de ellos ,Completo,"""2022-05-31T00:00:00.000Z""",guentrepan,"""2022-05-31T00:00:00.000Z"""
3213,feedlot,,45,Vaquilla: 45,21375,45,45 vaquillas gordas abso a frigorífico Temuco con guía de ellos,Completo,"""2022-05-31T00:00:00.000Z""",guentrepan,"""2022-05-31T00:00:00.000Z"""
3207,feedlot,,50,Vaquilla: 50,21349,50,venta Temuco ,Completo,"""2022-05-30T00:00:00.000Z""",guentrepan,"""2022-05-30T00:00:00.000Z"""
3205,feedlot,1751,43,Vaquilla: 43,20744,43,43 vaquillas gordas abso a frigorífico Osorno con guía de ellos,Completo,"""2022-05-28T00:00:00.000Z""",guentrepan,"""2022-05-29T00:00:00.000Z"""
3204,feedlot,1427920,22,Vaquilla: 22,10634,22,"22 vaquillas gordas tattersall a Mafrisur con guía tattersall
con 1427920 y 1427921",Completo,"""2022-05-28T00:00:00.000Z""",guentrepan,"""2022-05-29T00:00:00.000Z"""
3203,feedlot,1427918,45,Novillo: 45,21714,45,45 novillos gordos tattersall a frigorífico Temuco ( concepción ) con guía de ellos,Completo,"""2022-05-28T00:00:00.000Z""",guentrepan,"""2022-05-29T00:00:00.000Z"""
3198,feedlot,,45,Novillo: 45,21671,45,45 novillos gordos tattersall a frigorífico Temuco con guía tattersall,Completo,"""2022-05-26T00:00:00.000Z""",guentrepan,"""2022-05-26T00:00:00.000Z"""
3197,feedlot,2125,45,"Novillo: 21
Ternera: 2
Ternero: 4
Vaquilla: 18",22170,45,18 vaquillas gordas propias y 27 novillos gordos frival,Completo,"""2022-05-25T00:00:00.000Z""",guentrepan,"""2022-05-25T00:00:00.000Z"""
3195,feedlot,580,2,Novillo: 2,912,2,2 novillos cojos tattersall a feria tattersall freire con guía de ellos,Completo,"""2022-05-25T00:00:00.000Z""",guentrepan,"""2022-05-25T00:00:00.000Z"""
3194,feedlot,2124,37,"Novillo: 3
Ternero: 2
Vaquilla: 32",16598,37,"venta feria tattersall freire 36 animales nuestros
1 novillo Luksic",Completo,"""2022-05-25T00:00:00.000Z""",guentrepan,"""2022-05-25T00:00:00.000Z"""
3191,feedlot,2123,45,"Ternera: 6
Ternero: 3
Vaquilla: 36",20665,45,45 vaqs gordas propias a Frival,Completo,"""2022-05-24T00:00:00.000Z""",guentrepan,"""2022-05-24T00:00:00.000Z"""
3187,feedlot,2122,45,"Ternera: 4
Vaca: 5
Vaquilla: 36",21169,45,45 vaquillas gordas propias frival,Completo,"""2022-05-23T00:00:00.000Z""",guentrepan,"""2022-05-23T00:00:00.000Z"""
3184,feedlot,1728,22,Novillo: 22,10850,22,22 novillos ABSO a Frigorífico Osorno con guía de ellos ,Completo,"""2022-05-22T00:00:00.000Z""",guentrepan,"""2022-05-22T00:00:00.000Z"""
3180,feedlot,1427137,45,Novillo: 45,22707,45,2do camión 45 novillos gordos tattersall frigorífico Temuco concepción. con guía tattersall,Completo,"""2022-05-20T00:00:00.000Z""",guentrepan,"""2022-05-20T00:00:00.000Z"""
3179,feedlot,1427136,45,Novillo: 45,21532,45,1er camion 45 novillos tattersall  Frigorífico Temuco concepción con Guía Tattersall ,Completo,"""2022-05-20T00:00:00.000Z""",guentrepan,"""2022-05-20T00:00:00.000Z"""
3174,feedlot,1089,1,Novillo: 1,452,1,1 novillo cojo frival con guía del dueño,Completo,"""2022-05-18T00:00:00.000Z""",guentrepan,"""2022-05-18T00:00:00.000Z"""
3173,feedlot,71432,45,Vaquilla: 45,20505,45,45 vaquillas gordas temuco con guía de temuco,Completo,"""2022-05-18T00:00:00.000Z""",guentrepan,"""2022-05-18T00:00:00.000Z"""
3172,feedlot,2118,45,Novillo: 45,22057,45,45 novillos gordos Luksic Frival ( guia nuestra),Completo,"""2022-05-18T00:00:00.000Z""",guentrepan,"""2022-05-18T00:00:00.000Z"""
3171,feedlot,2117,45,"Vaca: 12
Vaquilla: 33",23207,45,45 vaquillas gordas luksic frival con guía nuestra,Completo,"""2022-05-18T00:00:00.000Z""",guentrepan,"""2022-05-18T00:00:00.000Z"""
3169,feedlot,2116,45,"Novillo: 1
Vaca: 1
Vaquilla: 43",19852,45,45 vaquillas propias feria tattersall freire,Completo,"""2022-05-18T00:00:00.000Z""",guentrepan,"""2022-05-18T00:00:00.000Z"""
3166,feedlot,15973,45,Vaquilla: 45,22405,45,45 vaquillas gordas abso frigorífico temuco con guía Fegosa,Completo,"""2022-05-17T00:00:00.000Z""",guentrepan,"""2022-05-17T00:00:00.000Z"""
3165,feedlot,2115,45,"Ternera: 11
Ternero: 4
Vaquilla: 30",20238,45,45 vaquillas gordas propias frival,Completo,"""2022-05-16T00:00:00.000Z""",guentrepan,"""2022-05-16T00:00:00.000Z"""
3161,feedlot,,40,Novillo: 40,19402,40,40 novillos gordos Tattersall Frigorífico las Lomas Concepción ,Completo,"""2022-05-12T00:00:00.000Z""",guentrepan,"""2022-05-12T00:00:00.000Z"""
3160,feedlot,,40,Novillo: 40,20770,40,40 novillos gordos Abso frigorífico Osorno,Completo,"""2022-05-11T00:00:00.000Z""",guentrepan,"""2022-05-11T00:00:00.000Z"""
3154,feedlot,,45,Vaquilla: 45,21463,45,45 vaquillas gordas abso frigorífico temuco,Completo,"""2022-05-10T00:00:00.000Z""",guentrepan,"""2022-05-10T00:00:00.000Z"""
3148,feedlot,,45,Vaquilla: 45,22108,45,45 vaquillas gordas abso a frigorífico Osorno,Completo,"""2022-05-09T00:00:00.000Z""",guentrepan,"""2022-05-09T00:00:00.000Z"""
3123,feedlot,,1,Novillo: 1,449,1,venta 1 novillo cojo medieria tattersall a Feria Tattersall,Completo,"""2022-05-03T00:00:00.000Z""",guentrepan,"""2022-05-03T00:00:00.000Z"""
3122,feedlot,,40,"Novillo: 4
Vaquilla: 36",15224,40,40 venta descarte feedlot a feria tattersall,Completo,"""2022-05-03T00:00:00.000Z""",guentrepan,"""2022-05-03T00:00:00.000Z"""
3117,feedlot,,45,"Vaca: 15
Vaquilla: 30",22374,45,45 vaqs gordas Luksic Frival,Completo,"""2022-05-02T00:00:00.000Z""",guentrepan,"""2022-05-02T00:00:00.000Z"""
3116,feedlot,,45,"Ternera: 5
Ternero: 2
Vaquilla: 38",20923,45,45 vaquillas gordas propias frival,Completo,"""2022-05-02T00:00:00.000Z""",guentrepan,"""2022-05-02T00:00:00.000Z"""
3115,feedlot,,45,"Ternera: 10
Ternero: 2
Vaquilla: 33",20384,45,45 vaquillas gordas propias a ferias araucanias  temuco,Completo,"""2022-05-02T00:00:00.000Z""",guentrepan,"""2022-05-02T00:00:00.000Z"""
3100,feedlot,,27,Novillo: 27,13514,27,27 novillos gordos tattersall frigorífico temuco,Completo,"""2022-04-28T00:00:00.000Z""",guentrepan,"""2022-04-28T00:00:00.000Z"""
3099,feedlot,,40,Novillo: 40,19892,40,40 novillos gordos tattersall frigorífico temuco,Completo,"""2022-04-28T00:00:00.000Z""",guentrepan,"""2022-04-28T00:00:00.000Z"""
3098,feedlot,,45,Novillo: 45,20578,45,45 novillos gordos chicos tattersall frigorífico Temuco,Completo,"""2022-04-28T00:00:00.000Z""",guentrepan,"""2022-04-28T00:00:00.000Z"""
3094,feedlot,,45,"Novillo: 29
Ternera: 1
Ternero: 13
Vaquilla: 2",21972,45,45 novillos propios Frival ,Completo,"""2022-04-27T00:00:00.000Z""",guentrepan,"""2022-04-27T00:00:00.000Z"""
3093,feedlot,,40,Novillo: 40,20734,40,40 novillos gordos Tattersall Temuco ,Completo,"""2022-04-26T00:00:00.000Z""",guentrepan,"""2022-04-26T00:00:00.000Z"""
3090,feedlot,,45,Vaquilla: 45,20998,45,"41 vaquillas gordas bunster frigorífico Osorno 
4 vaquillas gordas propias frigorífico osorno",Completo,"""2022-04-25T00:00:00.000Z""",guentrepan,"""2022-04-25T00:00:00.000Z"""
3089,feedlot,,45,Novillo: 45,22288,45,45 novillos gordos tattersall frigorífico temuco ,Completo,"""2022-04-23T00:00:00.000Z""",guentrepan,"""2022-04-23T00:00:00.000Z"""
3088,feedlot,,40,Novillo: 40,20103,40,40 novillos gordos tattersall Mafrisur,Completo,"""2022-04-23T00:00:00.000Z""",guentrepan,"""2022-04-23T00:00:00.000Z"""
3082,feedlot,,45,"Novillo: 21
Ternera: 1
Ternero: 23",22552,45,45 novillos propios frival,Completo,"""2022-04-20T00:00:00.000Z""",guentrepan,"""2022-04-20T00:00:00.000Z"""
3081,feedlot,,45,"Novillo: 27
Ternera: 2
Ternero: 16",23626,45,45 novillos propios Frival,Completo,"""2022-04-20T00:00:00.000Z""",guentrepan,"""2022-04-20T00:00:00.000Z"""
3078,feedlot,,45,Novillo: 45,23206,45,45 novillos gordos abso Frigorífico Temuco ,Completo,"""2022-04-19T00:00:00.000Z""",guentrepan,"""2022-04-19T00:00:00.000Z"""
3076,feedlot,,42,Novillo: 42,20781,42,42 novillos Luksic a frigo Osorno ,Completo,"""2022-04-19T00:00:00.000Z""",guentrepan,"""2022-04-19T00:00:00.000Z"""
3073,feedlot,,45,"Ternera: 4
Ternero: 1
Vaquilla: 40",20231,45,45 vaqs gordas propias Frigorífico Temuco.,Completo,"""2022-04-18T00:00:00.000Z""",guentrepan,"""2022-04-18T00:00:00.000Z"""
3072,feedlot,,45,Vaquilla: 45,20179,45,45 vaqs gordas propias a Frigorífico Temuco.,Completo,"""2022-04-18T00:00:00.000Z""",guentrepan,"""2022-04-18T00:00:00.000Z"""
3070,San Pedro,,1,Ternera: 1,0,0,"venta terneros wagyu 

mollendo",Completo,"""2022-04-18T00:00:00.000Z""",Diego,"""2022-04-18T00:00:00.000Z"""
3069,feedlot,,30,Novillo: 30,14623,30,"venta Frigorífico Osorno 
15 novillos Bunster 
15 novillos Luksic",Completo,"""2022-04-18T00:00:00.000Z""",guentrepan,"""2022-04-18T00:00:00.000Z"""
3067,feedlot,,40,Novillo: 40,19627,40,40 novillos gordos Tattersall a Mafrisur ,Completo,"""2022-04-14T00:00:00.000Z""",guentrepan,"""2022-04-14T00:00:00.000Z"""
3065,San Pedro,,31,"Ternera: 8
Ternero: 23",0,0,"venta destetados wagyu 

mollendo",Completo,"""2022-04-13T00:00:00.000Z""",Diego,"""2022-04-13T00:00:00.000Z"""
3063,San Pedro,,79,"Ternera: 33
Ternero: 46",0,0,"venta terneros destetetados 
mollendo",Completo,"""2022-04-13T00:00:00.000Z""",Diego,"""2022-04-13T00:00:00.000Z"""
3059,feedlot,,45,"Ternera: 12
Ternero: 3
Vaquilla: 30",20316,45,45 vaqs. gordas propias Ferias Araucanias ,Completo,"""2022-04-11T00:00:00.000Z""",guentrepan,"""2022-04-11T00:00:00.000Z"""
